주소,y,x
서울특별시 중구 충무로9길 19주차장,37.56669733,126.99135
서울특별시 중구 만리재로 175주차장,37.55478004,126.9644582
서울특별시 중구 퇴계로36길 42주차장,37.56015769,126.9955974
"서울특별시 중구 퇴계로 447지하5층, 지하6층 주차장",37.56604198,127.0217218
서울특별시 중구 퇴계로8길 46주차장,37.55728611,126.9793555
서울특별시 중구 퇴계로 394 출입구 오른쪽,37.56486646,127.0153786
서울특별시 은평구 증산서길 89 주차장,37.58435477,126.9070273
서울특별시 중구 청구로3길 55 주차장,37.55706761,127.0146854
서울특별시 용산구 청파로49길 6 주차장,37.5454791,126.9698731
서울특별시 용산구 한강대로38길 28 주차장,37.5281408,126.9692276
서울특별시 마포구 월드컵로5길 11 상가 지하 1층 주차장,37.55161665,126.911726
서울특별시 중구 난계로11길 52 주차장,37.56742273,127.0213823
서울특별시 용산구 효창원로 161 주차장,37.54250834,126.9618379
서울특별시 용산구 후암로 32-6 주차장,37.54869884,126.9781522
"서울특별시 성동구 뚝섬로 436 (성수동2가, 대명루첸아파트)(840 (대명루첸아파트))",37.53670195,127.0591235
"서울특별시 성동구 뚝섬로 311 (성수동1가, 대림로즈빌) 101동~104동대림로즈빌(656-234 (대림로즈빌))",37.54166401,127.0457789
